%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1570518550032008845,79195,1570518550031696081,map,-22715.7625253,-94284.8189105,25.361,0.0,0.0,-0.663197694553,0.748444265086
1570518550076268894,79196,1570518550075678110,map,-22715.6741105,-94285.8839251,25.357,0.0,0.0,-0.67722492622,0.735776052414
1570518550119754168,79197,1570518550119429111,map,-22715.5866563,-94286.9504904,25.356,0.0,0.0,-0.677598021026,0.7354324727
1570518550195950335,79198,1570518550195657014,map,-22715.4970472,-94288.0176341,25.35,0.0,0.0,-0.676876467502,0.736096629351
1570518550286322461,79199,1570518550283305883,map,-22715.3448144,-94288.9641285,25.159,0.0,0.0,-0.648537690562,0.7611825431
1570518550328179804,79200,1570518550327455043,map,-22715.2566716,-94290.0286062,25.156,0.0,0.0,-0.677302950953,0.735704229042
1570518550372132309,79201,1570518550371398925,map,-22715.1688721,-94291.0907534,25.148,0.0,0.0,-0.677354695394,0.735656588788
1570518550417727384,79202,1570518550415335893,map,-22715.0824256,-94292.153452,25.143,0.0,0.0,-0.677835355688,0.735213731223
1570518550459725514,79203,1570518550459304094,map,-22714.6807823,-94293.0078124,23.707,0.0,0.0,-0.535983867001,0.844228224069
1570518550547380983,79204,1570518550547043085,map,-22714.5101653,-94295.1325936,23.713,0.0,0.0,-0.678217886006,0.734860870574
1570518550635744697,79205,1570518550634708881,map,-22714.4252666,-94296.1949369,23.707,0.0,0.0,-0.678357422402,0.73473206509
1570518550678956512,79206,1570518550678726911,map,-22714.0944498,-94297.3529107,24.146,0.0,0.0,-0.602205962721,0.798340765878
1570518550723199941,79207,1570518550722691059,map,-22714.009675,-94298.4101877,24.142,0.0,0.0,-0.678260411494,0.734821620667
1570518550767239188,79208,1570518550766727924,map,-22713.9248126,-94299.4688332,24.142,0.0,0.0,-0.678268002283,0.734814614089
1570518550811128723,79209,1570518550810710906,map,-22713.8404534,-94300.5283279,24.135,0.0,0.0,-0.678464836724,0.734632877925
1570518550858269343,79210,1570518550854537010,map,-22713.8697766,-94301.6861945,24.514,0.0,0.0,-0.716001795067,0.698098438232
1570518550901741484,79211,1570518550900903940,map,-22713.7879305,-94302.7426137,24.511,0.0,0.0,-0.679248263827,0.733908574748
1570518550943339799,79212,1570518550942579984,map,-22713.7059124,-94303.7970736,24.506,0.0,0.0,-0.679136256455,0.734012224128
1570518551030481284,79213,1570518551030169963,map,-22713.6192919,-94304.8511012,24.504,0.0,0.0,-0.677530691279,0.735494501934
1570518551074783708,79214,1570518551074388027,map,-22713.4351174,-94305.6679206,22.643,0.0,0.0,-0.624517559497,0.781010766814
1570518551118173325,79215,1570518551117908954,map,-22713.3516577,-94306.7228093,22.645,0.0,0.0,-0.67864915349,0.734462610667
1570518551152061986,79216,1570518551151691913,map,-22713.2744201,-94307.7761293,22.632,0.0,0.0,-0.680760080853,0.732506458891
1570518551196487215,79217,1570518551196218013,map,-22713.1927931,-94308.829183,22.626,0.0,0.0,-0.679233880204,0.73392188684
1570518551240457530,79218,1570518551240226030,map,-22713.1264625,-94309.8900931,22.678,0.0,0.0,-0.684689528002,0.728834858006
1570518551327897991,79219,1570518551327661991,map,-22713.0428435,-94310.942024,22.683,0.0,0.0,-0.678512678353,0.734588691251
1570518551373771251,79220,1570518551372225046,map,-22712.9620095,-94311.9964254,22.699,0.0,0.0,-0.679544306047,0.733634470372
1570518551417101119,79221,1570518551416333913,map,-22712.8810957,-94313.0492924,22.701,0.0,0.0,-0.679475922926,0.733697805751
1570518551460271374,79222,1570518551459959983,map,-22712.8970617,-94314.3429563,24.641,0.0,0.0,-0.711456500001,0.702730139247
1570518551504337072,79223,1570518551504019975,map,-22712.8158445,-94315.3899076,24.631,0.0,0.0,-0.679211853444,0.733942271668
1570518551549396229,79224,1570518551547677040,map,-22712.7360435,-94316.43839,24.625,0.0,0.0,-0.679745717308,0.733447857589
1570518551593186486,79225,1570518551591747045,map,-22712.6545278,-94317.4874128,24.632,0.0,0.0,-0.679163911744,0.733986635426
1570518551636490862,79226,1570518551635535001,map,-22712.5822479,-94318.4042355,24.018,0.0,0.0,-0.678751224618,0.734368283003
1570518551724873920,79227,1570518551723001003,map,-22712.5015876,-94319.4552715,24.016,0.0,0.0,-0.679515044072,0.733661573806
1570518551769227566,79228,1570518551767412900,map,-22712.4212614,-94320.5063436,24.015,0.0,0.0,-0.679631938722,0.733553289045
1570518551813368963,79229,1570518551811348915,map,-22712.3414818,-94321.5573773,24.012,0.0,0.0,-0.679820533717,0.73337851205
1570518551855960668,79230,1570518551855370044,map,-22712.3236577,-94322.6016369,24.105,0.0,0.0,-0.701046991731,0.713115078641
1570518551899220845,79231,1570518551899045944,map,-22712.2429931,-94323.6509904,24.102,0.0,0.0,-0.679468678665,0.733704514579
1570518551947889286,79232,1570518551943073034,map,-22712.1619888,-94324.7041719,24.1,0.0,0.0,-0.679452946728,0.733719083289
1570518551987210090,79233,1570518551986947059,map,-22712.082091,-94325.7565372,24.101,0.0,0.0,-0.67981458973,0.733384021908
1570518552074696940,79234,1570518552074492931,map,-22712.0348265,-94326.9117483,24.663,0.0,0.0,-0.692502712649,0.721415270821
1570518552118865063,79235,1570518552118596076,map,-22711.9562034,-94327.963759,24.664,0.0,0.0,-0.680246938955,0.732983016203
1570518552153424501,79236,1570518552152390003,map,-22711.8770572,-94329.0191545,24.667,0.0,0.0,-0.680153670845,0.73306956289
1570518552197846751,79237,1570518552196894884,map,-22711.7941485,-94330.0698818,24.665,0.0,0.0,-0.678726182153,0.734391428095
1570518552243002049,79238,1570518552241677045,map,-22711.7223451,-94331.1770648,24.932,0.0,0.0,-0.683843429939,0.729628784608
1570518552328353401,79239,1570518552328052043,map,-22711.6416995,-94332.2280082,24.926,0.0,0.0,-0.679517689433,0.733659123672
1570518552329078163,79240,1570518552328907012,map,-22711.5603835,-94333.2780474,24.919,0.0,0.0,-0.679260712303,0.733897053217
1570518552420075844,79241,1570518552416400909,map,-22711.4798296,-94334.329231,24.924,0.0,0.0,-0.679555886204,0.73362374384
1570518552461129428,79242,1570518552460223913,map,-22711.2740112,-94335.2597926,24.47,0.0,0.0,-0.626116032714,0.779729897836
1570518552506690829,79243,1570518552504981040,map,-22711.192299,-94336.3093335,24.456,0.0,0.0,-0.679109614395,0.734036873485
1570518552548344817,79244,1570518552548094987,map,-22711.1092669,-94337.35934,24.455,0.0,0.0,-0.678663512579,0.734449342497
1570518552592899697,79245,1570518552592514038,map,-22711.0270055,-94338.407884,24.451,0.0,0.0,-0.678891505992,0.734238600928
1570518552636972353,79246,1570518552636013984,map,-22710.9413137,-94339.7117309,24.229,0.0,0.0,-0.683527342624,0.729924908388
1570518552724965158,79247,1570518552723651885,map,-22710.8559229,-94340.759802,24.225,0.0,0.0,-0.677788602807,0.735256832614
1570518552724992767,79248,1570518552723973035,map,-22710.7726067,-94341.8055752,24.223,0.0,0.0,-0.678447555742,0.734648837274
1570518552813746531,79249,1570518552812057971,map,-22710.6903923,-94342.8547292,24.217,0.0,0.0,-0.678924493434,0.734208098713
1570518552856402691,79250,1570518552856168985,map,-22710.597444,-94344.026066,25.004,0.0,0.0,-0.678563298455,0.734541932084
1570518552900249017,79251,1570518552899987936,map,-22710.5156568,-94345.0760324,25.005,0.0,0.0,-0.679095054603,0.734050343515
1570518552943585282,79252,1570518552943408012,map,-22710.4319202,-94346.123785,25.004,0.0,0.0,-0.678356058604,0.734733324245
1570518552988957518,79253,1570518552987873077,map,-22710.3474961,-94347.1698568,25.005,0.0,0.0,-0.678069213324,0.73499805574
1570518553032686556,79254,1570518553031536102,map,-22710.267438,-94348.2190238,25.012,0.0,0.0,-0.679674496441,0.733513857325
1570518553119201527,79255,1570518553119003057,map,-22710.1836329,-94349.2636519,25.01,0.0,0.0,-0.678244816452,0.73483601501
1570518553153667813,79256,1570518553153323888,map,-22710.1009138,-94350.3114574,25.003,0.0,0.0,-0.678711952893,0.734404578553
1570518553197554142,79257,1570518553197222948,map,-22710.0185266,-94351.3583746,25.003,0.0,0.0,-0.678803176416,0.734320262343
1570518553241271890,79258,1570518553241019010,map,-22709.9492187,-94352.3888594,24.958,0.0,0.0,-0.682969239454,0.730447135637
1570518553287632718,79259,1570518553285857915,map,-22709.8684351,-94353.4333691,24.96,0.0,0.0,-0.679297107323,0.733863366018
1570518553329665551,79260,1570518553328924894,map,-22709.7880314,-94354.4779887,24.952,0.0,0.0,-0.679432718531,0.733737814883
1570518553373671611,79261,1570518553373456001,map,-22709.7055584,-94355.5209864,24.947,0.0,0.0,-0.678665231904,0.734447753761
1570518553417562637,79262,1570518553416965007,map,-22709.6358204,-94356.5374577,24.863,0.0,0.0,-0.682478201918,0.730905947374
1570518553504594267,79263,1570518553504313945,map,-22709.5500318,-94357.57843,24.863,0.0,0.0,-0.677446103554,0.735572414369
1570518553548683724,79264,1570518553548346042,map,-22709.4632195,-94358.6229917,24.864,0.0,0.0,-0.677191535337,0.735806784739
1570518553592900938,79265,1570518553592381954,map,-22709.3749416,-94359.6644324,24.862,0.0,0.0,-0.676586174616,0.736363462102
1570518553636644038,79266,1570518553636317014,map,-22709.3219154,-94360.5323592,23.911,0.0,0.0,-0.68520743607,0.72834797285
1570518553680568218,79267,1570518553680259943,map,-22709.2335894,-94361.5728202,23.901,0.0,0.0,-0.676540112821,0.736405781987
1570518553724608079,79268,1570518553724132061,map,-22709.1467991,-94362.6140353,23.902,0.0,0.0,-0.677101621795,0.735889525515
1570518553770093935,79269,1570518553768507003,map,-22709.0616251,-94363.6579273,23.912,0.0,0.0,-0.677745353174,0.73529669947
1570518553812612674,79270,1570518553812244892,map,-22708.9520846,-94364.7893142,24.317,0.0,0.0,-0.672172222215,0.740394829589
1570518553899871669,79271,1570518553899532079,map,-22708.8672849,-94365.8310605,24.314,0.0,0.0,-0.67781516936,0.735232341634
1570518553944008510,79272,1570518553943804025,map,-22708.7807101,-94366.8674125,24.298,0.0,0.0,-0.677034682771,0.735951111369
1570518553988115974,79273,1570518553987931013,map,-22708.6932677,-94367.9090545,24.299,0.0,0.0,-0.676885356092,0.736088455763
1570518554032105890,79274,1570518554031832933,map,-22708.6157761,-94368.873536,24.033,0.0,0.0,-0.678200828651,0.734876612784
1570518554076033168,79275,1570518554075525999,map,-22708.5270186,-94369.9115574,24.025,0.0,0.0,-0.676315204524,0.736612343183
1570518554120902940,79276,1570518554119587898,map,-22708.4374865,-94370.9494884,24.024,0.0,0.0,-0.676039538438,0.73686534894
1570518554197927740,79277,1570518554195847988,map,-22708.3477357,-94371.9850348,24.02,0.0,0.0,-0.675889690448,0.737002799415
1570518554245241439,79278,1570518554242446899,map,-22708.2278918,-94373.1559398,24.775,0.0,0.0,-0.67014193108,0.742232977042
1570518554327624599,79279,1570518554327322006,map,-22708.1435125,-94374.1958361,24.775,0.0,0.0,-0.6779099189,0.735144980161
1570518554374572532,79280,1570518554371359109,map,-22708.0587767,-94375.2328861,24.773,0.0,0.0,-0.677703071409,0.735335669611
1570518554415606712,79281,1570518554415213108,map,-22707.9766166,-94376.2736828,24.772,0.0,0.0,-0.678713947047,0.734402735619
1570518554459863502,79282,1570518554459556102,map,-22707.8861226,-94377.3399226,24.932,0.0,0.0,-0.676547086098,0.736399375537
1570518554547341658,79283,1570518554547024965,map,-22707.7192346,-94379.4148851,24.912,0.0,0.0,-0.678170142697,0.734904930964
1570518554635011841,79284,1570518554634681940,map,-22707.6337184,-94380.4556532,24.912,0.0,0.0,-0.677535796122,0.735489799367
1570518554681979684,79285,1570518554678754091,map,-22707.5414565,-94381.5133371,24.907,0.0,0.0,-0.675684788321,0.7371906584
1570518554724019639,79286,1570518554722783088,map,-22707.4539684,-94382.5550347,24.912,0.0,0.0,-0.676870950138,0.736101702796
1570518554767720175,79287,1570518554766676902,map,-22707.3675469,-94383.5981717,24.903,0.0,0.0,-0.677286927842,0.735718979893
1570518554812166468,79288,1570518554810556888,map,-22707.2813527,-94384.6411232,24.893,0.0,0.0,-0.677361165712,0.7356506312
1570518554857095643,79289,1570518554854404926,map,-22707.440841,-94385.7905286,25.524,0.0,0.0,-0.754135428714,0.656718931628
1570518554900426473,79290,1570518554900157928,map,-22707.3525226,-94386.834188,25.516,0.0,0.0,-0.67663785253,0.736315976008
1570518554942768440,79291,1570518554942498922,map,-22707.2636706,-94387.8770353,25.493,0.0,0.0,-0.676426720371,0.736509940169
1570518555030462048,79292,1570518555030021905,map,-22707.1849645,-94388.9145693,25.428,0.0,0.0,-0.679837672756,0.733362624288
1570518555074348673,79293,1570518555073975086,map,-22707.2373788,-94389.9973686,25.612,0.0,0.0,-0.723999197867,0.689800812907
1570518555118420227,79294,1570518555117937088,map,-22707.1560438,-94391.0402525,25.606,0.0,0.0,-0.679060238187,0.734082551838
1570518555154730130,79295,1570518555151757001,map,-22707.0737509,-94392.082695,25.602,0.0,0.0,-0.678712934154,0.734403671704
1570518555197319025,79296,1570518555196355104,map,-22706.9895994,-94393.12884,25.599,0.0,0.0,-0.678166432863,0.73490835438
1570518555242282827,79297,1570518555240343093,map,-22706.9056727,-94394.17981,25.532,0.0,0.0,-0.678379284545,0.734711879787
1570518555330448913,79298,1570518555327992916,map,-22706.8241898,-94395.2243398,25.533,0.0,0.0,-0.679053443699,0.734088836995
1570518555372065812,79299,1570518555371830940,map,-22706.7421637,-94396.2702576,25.536,0.0,0.0,-0.678901719548,0.73422915714
1570518555417973765,79300,1570518555416527986,map,-22706.6601013,-94397.3198548,25.535,0.0,0.0,-0.678989385814,0.734148087208
1570518555459784685,79301,1570518555459578990,map,-22706.5832938,-94398.3636887,25.503,0.0,0.0,-0.680667441735,0.732592542797
1570518555503915882,79302,1570518555503699064,map,-22706.5026055,-94399.4101948,25.505,0.0,0.0,-0.679384125197,0.733782808759
1570518555547645635,79303,1570518555547415018,map,-22706.4187862,-94400.4556364,25.504,0.0,0.0,-0.678262674487,0.734819531856
1570518555591820917,79304,1570518555591561079,map,-22706.3359151,-94401.5037194,25.504,0.0,0.0,-0.678666615304,0.73444647543
1570518555636200165,79305,1570518555635750055,map,-22706.3199747,-94402.3849207,24.149,0.0,0.0,-0.700683092694,0.713472636906
1570518555725909707,79306,1570518555723077058,map,-22706.2367319,-94403.4362033,24.168,0.0,0.0,-0.678625415508,0.734484544035
1570518555767845202,79307,1570518555767587900,map,-22706.1531791,-94404.4850092,24.176,0.0,0.0,-0.678449313911,0.734647213602
1570518555811450009,79308,1570518555811048030,map,-22706.0692873,-94405.5318191,24.174,0.0,0.0,-0.678275615654,0.734807586521
1570518555856678875,79309,1570518555854973077,map,-22705.9488405,-94406.6563368,24.799,0.0,0.0,-0.668393393906,0.743807953024
1570518555899084748,79310,1570518555898888111,map,-22705.8648905,-94407.7042192,24.794,0.0,0.0,-0.678285317523,0.734798630941
1570518555943175011,79311,1570518555942816019,map,-22705.7807283,-94408.7522501,24.791,0.0,0.0,-0.678215526861,0.73486304787
1570518555986949977,79312,1570518555986738920,map,-22705.6975875,-94409.8018684,24.784,0.0,0.0,-0.678615061887,0.734494110106
1570518556074598259,79313,1570518556074326992,map,-22705.621587,-94410.8345145,24.604,0.0,0.0,-0.680661709406,0.732597868785
1570518556121299887,79314,1570518556118778944,map,-22705.5411031,-94411.8839043,24.604,0.0,0.0,-0.679532432409,0.7336454684
1570518556152547791,79315,1570518556152276992,map,-22705.460741,-94412.9334417,24.605,0.0,0.0,-0.6795786988,0.733602611866
1570518556197934445,79316,1570518556197022914,map,-22705.3802568,-94413.9827576,24.603,0.0,0.0,-0.679530382075,0.733647367498
1570518556241654482,79317,1570518556240869045,map,-22705.2948918,-94415.0416999,24.649,0.0,0.0,-0.678102922623,0.734966955944
1570518556329590024,79318,1570518556328064918,map,-22705.2151518,-94416.0910508,24.646,0.0,0.0,-0.679789903486,0.733406904193
1570518556329592256,79319,1570518556328478097,map,-22705.1337002,-94417.1421625,24.643,0.0,0.0,-0.679242484742,0.733913923373
1570518556418843308,79320,1570518556416621923,map,-22705.053966,-94418.193843,24.636,0.0,0.0,-0.679853280488,0.733348155387
1570518556460303639,79321,1570518556460064888,map,-22704.9401572,-94419.282827,24.985,0.0,0.0,-0.669349298786,0.74294785565
1570518556506686044,79322,1570518556504127979,map,-22704.8598571,-94420.3329373,24.977,0.0,0.0,-0.679615476511,0.733568540824
1570518556548218207,79323,1570518556548016071,map,-22704.7770087,-94421.3842004,24.975,0.0,0.0,-0.67876179866,0.734358509639
1570518556593760748,79324,1570518556592502117,map,-22704.6945383,-94422.4347969,24.968,0.0,0.0,-0.678874828853,0.734254020588
1570518556636126396,79325,1570518556635883092,map,-22704.6264232,-94423.4812345,24.908,0.0,0.0,-0.683756187816,0.729710542354
1570518556727530610,79326,1570518556724155902,map,-22704.5432725,-94424.5331085,24.908,0.0,0.0,-0.678673643282,0.734439981152
1570518556727532695,79327,1570518556724565029,map,-22704.4605541,-94425.5878101,24.903,0.0,0.0,-0.678900535289,0.734230252158
1570518556811878274,79328,1570518556811701059,map,-22704.3790824,-94426.6430818,24.903,0.0,0.0,-0.679346947885,0.733817228198
1570518556856136041,79329,1570518556855864048,map,-22704.2832029,-94427.6997763,24.969,0.0,0.0,-0.674401925105,0.738364438076
1570518556899957820,79330,1570518556899754047,map,-22704.2036065,-94428.7519741,24.963,0.0,0.0,-0.679914601805,0.733291302453
1570518556943938465,79331,1570518556943259000,map,-22704.1234656,-94429.8050793,24.962,0.0,0.0,-0.679749881688,0.733443998098
1570518556989875083,79332,1570518556987703084,map,-22704.0422621,-94430.858335,24.963,0.0,0.0,-0.679385930256,0.733781137514
1570518557031628474,79333,1570518557031238079,map,-22704.0158533,-94431.7678504,23.82,0.0,0.0,-0.696769763604,0.717294846299
1570518557119790133,79334,1570518557119373083,map,-22703.936469,-94432.8198629,23.814,0.0,0.0,-0.679983227633,0.733227665966
1570518557153758580,79335,1570518557153316974,map,-22703.8570398,-94433.8721712,23.809,0.0,0.0,-0.67997543277,0.733234894716
1570518557197652871,79336,1570518557197139024,map,-22703.7749693,-94434.9249114,23.806,0.0,0.0,-0.679071760663,0.734071892848
1570518557241471855,79337,1570518557241136074,map,-22703.6936685,-94435.9757638,23.794,0.0,0.0,-0.679287872401,0.733871914171
1570518557286094702,79338,1570518557285125017,map,-22703.6111602,-94437.029522,23.791,0.0,0.0,-0.678947635102,0.734186698864
1570518557329471550,79339,1570518557329049110,map,-22703.5286638,-94438.0820044,23.783,0.0,0.0,-0.678917155138,0.73421488439
1570518557379927580,79340,1570518557373387098,map,-22703.448042,-94439.1371815,23.77,0.0,0.0,-0.679638176379,0.733547509851
1570518557417601774,79341,1570518557417303085,map,-22703.4812139,-94440.2981259,23.688,0.0,0.0,-0.717133726424,0.696935591304
1570518557507768156,79342,1570518557507488965,map,-22703.3999976,-94441.3524355,23.679,0.0,0.0,-0.679409635575,0.733759188758
1570518557548834967,79343,1570518557548568964,map,-22703.319376,-94442.4076865,23.679,0.0,0.0,-0.679640175441,0.733545657698
1570518557593544414,79344,1570518557593063116,map,-22703.2411538,-94443.4630055,23.673,0.0,0.0,-0.680470778095,0.73277521803
1570518557638631340,79345,1570518557638112068,map,-22703.0453246,-94444.6545492,25.104,0.0,0.0,-0.647235064068,0.762290477338
1570518557680922721,79346,1570518557680560111,map,-22702.9640204,-94445.7101717,25.102,0.0,0.0,-0.67941420006,0.733754962338
1570518557727113539,79347,1570518557725944995,map,-22702.885529,-94446.7671369,25.096,0.0,0.0,-0.680420002096,0.732822366435
1570518557769065733,79348,1570518557768239974,map,-22702.8051676,-94447.8232747,25.1,0.0,0.0,-0.679753422689,0.733440716311
1570518557813955174,79349,1570518557813162088,map,-22702.6738371,-94448.840843,25.138,0.0,0.0,-0.660302452121,0.75099978144
1570518557899897866,79350,1570518557899662971,map,-22702.5950551,-94449.8970323,25.116,0.0,0.0,-0.680299878895,0.732933881585
1570518557944155816,79351,1570518557943811893,map,-22702.5167002,-94450.9539786,25.118,0.0,0.0,-0.680466593797,0.732779103636
1570518557988309152,79352,1570518557988102912,map,-22702.4356438,-94452.0115788,25.122,0.0,0.0,-0.679552172995,0.733627183369
1570518558033019537,79353,1570518558032299995,map,-22702.3478337,-94453.0343814,25.147,0.0,0.0,-0.676188665735,0.736728503814
1570518558121599553,79354,1570518558119837999,map,-22702.2646385,-94454.0929114,25.149,0.0,0.0,-0.678839639323,0.734286554476
1570518558121608004,79355,1570518558120276927,map,-22702.1803475,-94455.1505382,25.149,0.0,0.0,-0.67843706858,0.73465852202
1570518558196034336,79356,1570518558195588111,map,-22702.0949668,-94456.2096283,25.149,0.0,0.0,-0.678101645061,0.73496813466
1570518558242144144,79357,1570518558241791963,map,-22702.0743054,-94457.1766851,24.459,0.0,0.0,-0.699513992466,0.714618901474
1570518558328145596,79358,1570518558327534914,map,-22701.9886664,-94458.235702,24.463,0.0,0.0,-0.678010526509,0.735052192666
1570518558372142893,79359,1570518558371272087,map,-22701.9030851,-94459.2935538,24.456,0.0,0.0,-0.677997960865,0.735063782989
1570518558416929376,79360,1570518558415353059,map,-22701.8185615,-94460.3553412,24.455,0.0,0.0,-0.678471078988,0.734627112879
1570518558459456418,79361,1570518558459100961,map,-22701.7777617,-94461.4186646,23.678,0.0,0.0,-0.693418395439,0.720535168377
1570518558506046738,79362,1570518558505848884,map,-22701.6931845,-94462.477235,23.677,0.0,0.0,-0.67836427755,0.734725735866
1570518558547771317,79363,1570518558547019958,map,-22701.6082293,-94463.5364904,23.668,0.0,0.0,-0.678252887502,0.734828565446
1570518558593688990,79364,1570518558593286991,map,-22701.5205718,-94464.5961039,23.662,0.0,0.0,-0.677331453862,0.735677987715
1570518558681349070,79365,1570518558678775072,map,-22701.4747123,-94465.500602,23.078,0.0,0.0,-0.688971487703,0.724788444398
1570518558723258138,79366,1570518558722707986,map,-22701.3872253,-94466.5615648,23.073,0.0,0.0,-0.677428556607,0.735588574335
1570518558766925903,79367,1570518558766576051,map,-22701.3013028,-94467.6226715,23.067,0.0,0.0,-0.677971132159,0.735088527974
1570518558811677822,79368,1570518558810617923,map,-22701.2147581,-94468.6839832,23.062,0.0,0.0,-0.677762779116,0.735280637066
1570518558855519084,79369,1570518558854456901,map,-22701.1587374,-94469.6666407,22.746,0.0,0.0,-0.68668882468,0.726951482604
1570518558942593561,79370,1570518558942267894,map,-22700.9813448,-94471.7870007,22.736,0.0,0.0,-0.676989535642,0.735992641697
1570518558988227334,79371,1570518558988008022,map,-22700.8913831,-94472.8482839,22.733,0.0,0.0,-0.676585567587,0.736364019852
1570518559075267707,79372,1570518559074089050,map,-22700.8325372,-94473.8913517,22.611,0.0,0.0,-0.686903697177,0.726748450844
1570518559119828107,79373,1570518559118119001,map,-22700.7422709,-94474.9522844,22.609,0.0,0.0,-0.67647035861,0.73646985948
1570518559152099801,79374,1570518559151760101,map,-22700.6519924,-94476.0143819,22.602,0.0,0.0,-0.676500242444,0.736442409135
1570518559196523811,79375,1570518559196259975,map,-22700.5618939,-94477.075647,22.597,0.0,0.0,-0.676537913459,0.736407802547
1570518559240317346,79376,1570518559240107059,map,-22700.4125164,-94478.1395195,22.902,0.0,0.0,-0.656107735898,0.754667237194
1570518559328009184,79377,1570518559327734947,map,-22700.3232273,-94479.202576,22.902,0.0,0.0,-0.676868471745,0.736103981757
1570518559373583681,79378,1570518559371896028,map,-22700.2334056,-94480.2652455,22.896,0.0,0.0,-0.6766741423,0.73628262586
1570518559416559761,79379,1570518559416069984,map,-22700.1447924,-94481.3253605,22.885,0.0,0.0,-0.677016324103,0.735967999914
1570518559461237817,79380,1570518559460026979,map,-22700.106744,-94482.4566236,22.944,0.0,0.0,-0.695120641097,0.718893103542
1570518559505448972,79381,1570518559503868103,map,-22700.0166822,-94483.5143757,22.932,0.0,0.0,-0.676447494583,0.736490860142
1570518559549721151,79382,1570518559547662973,map,-22699.9279434,-94484.5728825,22.93,0.0,0.0,-0.676926560306,0.736050563448
1570518559591726112,79383,1570518559591360092,map,-22699.8368047,-94485.631192,22.926,0.0,0.0,-0.676091840277,0.736817361027
1570518559637727050,79384,1570518559635711908,map,-22699.706998,-94486.6815186,23.043,0.0,0.0,-0.662324000927,0.749217537032
1570518559730487664,79385,1570518559728156089,map,-22699.6170514,-94487.7489031,23.044,0.0,0.0,-0.676767801435,0.736196538256
1570518559767567073,79386,1570518559767234086,map,-22699.5268432,-94488.814957,23.048,0.0,0.0,-0.676639692281,0.736314285364
1570518559812333820,79387,1570518559811252117,map,-22699.4366194,-94489.8808631,23.053,0.0,0.0,-0.676630058054,0.736323138668
1570518559855568190,79388,1570518559855206966,map,-22699.2268284,-94491.0221148,23.811,0.0,0.0,-0.640001562087,0.768373607386
1570518559899524900,79389,1570518559898823022,map,-22699.1352833,-94492.0818858,23.805,0.0,0.0,-0.67599499377,0.736906214112
1570518559943430256,79390,1570518559943123102,map,-22699.0447922,-94493.1441687,23.797,0.0,0.0,-0.676432525837,0.736504608261
1570518559987718486,79391,1570518559986805915,map,-22698.9551648,-94494.2057099,23.789,0.0,0.0,-0.676708202194,0.736251321957
1570518560033003650,79392,1570518560031100988,map,-22698.7852687,-94495.4750451,24.877,0.0,0.0,-0.658534930216,0.752550161575
1570518560120800557,79393,1570518560118525028,map,-22698.6951214,-94496.5351825,24.875,0.0,0.0,-0.676488063986,0.736453596151
1570518560152610224,79394,1570518560152287006,map,-22698.6056419,-94497.5951332,24.872,0.0,0.0,-0.676712864419,0.736247036755
1570518560196970142,79395,1570518560196752071,map,-22698.5166207,-94498.6562291,24.868,0.0,0.0,-0.676904064897,0.736071251256
1570518560241465992,79396,1570518560241053104,map,-22698.4026936,-94499.7593756,25.056,0.0,0.0,-0.66980285541,0.742538978697
1570518560285479108,79397,1570518560284710884,map,-22698.3124251,-94500.8196242,25.053,0.0,0.0,-0.676449500256,0.736489017979
1570518560330094470,79398,1570518560328371047,map,-22698.2225603,-94501.8834401,25.05,0.0,0.0,-0.676692605227,0.73626565724
1570518560373528788,79399,1570518560372370004,map,-22698.1348038,-94502.9462523,25.049,0.0,0.0,-0.677388344698,0.735625604821
1570518560461899894,79400,1570518560460331916,map,-22698.0659247,-94503.9307724,24.617,0.0,0.0,-0.681985544664,0.731365651962
1570518560505608779,79401,1570518560504544973,map,-22697.9770571,-94504.9925705,24.616,0.0,0.0,-0.676977166044,0.736004019456
1570518560548351761,79402,1570518560548124074,map,-22697.8867451,-94506.0537251,24.615,0.0,0.0,-0.676461125869,0.736478339931
1570518560594044034,79403,1570518560592293977,map,-22697.7987611,-94507.1166673,24.612,0.0,0.0,-0.67731382635,0.735694216801
1570518560637522253,79404,1570518560636264085,map,-22697.6368941,-94508.0932665,24.108,0.0,0.0,-0.646716787593,0.762730225339
1570518560725246050,79405,1570518560723921060,map,-22697.548903,-94509.1534168,24.103,0.0,0.0,-0.677231760114,0.735769762285
1570518560725248801,79406,1570518560724335908,map,-22697.4582365,-94510.2125201,24.096,0.0,0.0,-0.676278475751,0.736646063748
1570518560812731109,79407,1570518560811527013,map,-22697.3700661,-94511.2738542,24.093,0.0,0.0,-0.677203852979,0.735795448145
1570518560856662719,79408,1570518560855676889,map,-22697.2599252,-94512.1970759,23.269,0.0,0.0,-0.663904919305,0.747816995074
1570518560899659556,79409,1570518560899422883,map,-22697.1728454,-94513.2573165,23.266,0.0,0.0,-0.677548338749,0.735478244857
1570518560944542474,79410,1570518560943545103,map,-22697.0842712,-94514.3151017,23.251,0.0,0.0,-0.676962521882,0.736017488901
1570518560988959019,79411,1570518560987940073,map,-22696.998241,-94515.3760607,23.25,0.0,0.0,-0.677929951703,0.735126506517
